TransactionID,Timestamp,TransactionType,TransactionAmount,AccountBalance,AccountID
1439,4/28/2016 2:35,payment,291.3,78434.52,5604
1440,4/28/2016 3:03,transfer,1529.49,6383.08,1942
1441,4/28/2016 4:12,deposit,2091.31,37667.26,5105
1442,4/28/2016 5:01,payment,3091.47,59819.25,8043
1443,4/28/2016 6:00,deposit,3301.86,12168.81,1165
1444,4/28/2016 6:21,withdrawal,1142.21,98731.51,4555
1445,4/28/2016 6:30,deposit,230.97,3143.94,9938
1446,4/28/2016 10:34,deposit,784.2,59457.6,1296
1447,4/28/2016 11:40,deposit,1286.15,56924.88,5736
1448,4/28/2016 12:46,deposit,3709.29,20796.11,4465
1449,4/28/2016 14:12,withdrawal,2278.56,23000.93,7889
1450,4/28/2016 14:20,deposit,245.49,73608.94,7227
1451,4/28/2016 20:06,withdrawal,3450.54,76245.61,5510
1452,4/28/2016 23:59,withdrawal,4689.5,18845.15,2776
1453,4/29/2016 3:24,transfer,3585.17,80361.59,7159
1454,4/29/2016 5:55,transfer,497.09,57034.97,9748
1455,4/29/2016 12:43,withdrawal,4444,16552.54,7298
1456,4/29/2016 13:38,withdrawal,101.04,20577.16,4924
1457,4/30/2016 5:07,payment,1609.11,41334.86,7591
1458,4/30/2016 5:45,transfer,1297.04,90390.7,1258
1459,4/30/2016 7:56,payment,3625.94,34711.59,2484
1460,4/30/2016 8:57,withdrawal,3129.67,88792.88,5103
1461,4/30/2016 20:17,withdrawal,2805.51,99476.86,9776
1462,4/30/2016 20:21,withdrawal,4355.79,28517.43,8673
1463,4/30/2016 21:30,payment,78.48,38652.86,9383
1464,5/1/2016 2:16,deposit,3342.9,43967.54,3587
1465,5/1/2016 2:38,deposit,1359.62,58364.83,3360
1466,5/1/2016 3:34,transfer,4949.73,82359.77,5387
1467,5/1/2016 3:36,deposit,633.95,76456.68,3499
1468,5/1/2016 5:31,transfer,2859.78,69654.56,5434
1469,5/1/2016 7:57,withdrawal,2693.15,79080.25,1503
1470,5/1/2016 8:59,deposit,82080.79052,51412.32,3217
1471,5/1/2016 11:26,transfer,2114.01,37643.9,7390
1472,5/1/2016 13:22,payment,937.75,79628.09,5480
1473,5/1/2016 13:27,payment,1754.74,43681.21,2442
1474,5/1/2016 18:04,withdrawal,1196.54,62427.5,5180
1475,5/1/2016 21:43,deposit,2050.18,73240.85,5343
1476,5/2/2016 0:41,withdrawal,1498.34,41872.33,8905
1477,5/2/2016 5:09,deposit,4411.57,97873.21,9394
1478,5/2/2016 6:31,withdrawal,18982.43286,9817.82,3628
1479,5/2/2016 9:28,deposit,1108.44,6764.33,1141
1480,5/2/2016 11:50,payment,1880.83,46276.6,3826
1481,5/2/2016 12:01,deposit,3208.79,95682.56,7268
1482,5/2/2016 14:42,payment,3369.52,90130.4,1889
1483,5/2/2016 19:01,payment,3818.29,49191.18,9615
1484,5/2/2016 22:01,transfer,2862,54675.18,5287
1485,5/2/2016 23:28,payment,4824.18,91982.43,6556
1486,5/3/2016 3:17,withdrawal,1389.47,79121.19,4511
1487,5/3/2016 5:43,payment,4297.61,49155.34,2042
1488,5/3/2016 5:53,payment,2808.91,53045.95,1159
1489,5/3/2016 11:28,withdrawal,2583.79,86779.06,6156
1490,5/3/2016 12:33,payment,1417.23,73916.18,6426
1491,5/3/2016 14:40,deposit,1483.99,34675.3,5719
1492,5/3/2016 15:11,transfer,2519.98,40471.04,2724
1493,5/3/2016 15:53,payment,1299.42,62419.52,6596
1494,5/3/2016 16:56,transfer,585.54,21462.16,9529
1495,5/3/2016 19:31,withdrawal,3050.43,69604.22,6828
1496,5/3/2016 20:53,withdrawal,1234.49,37735.42,5573
1497,5/4/2016 5:33,withdrawal,1785.4,99882.38,1334
1498,5/4/2016 5:41,withdrawal,2688.85,19606.46,8337
1499,5/4/2016 6:44,payment,3491.74,39016.63,3340
1500,5/4/2016 11:03,payment,754.12,98953.83,9848
1501,5/4/2016 13:12,withdrawal,2862.81,57715.79,1083
1502,5/4/2016 13:33,withdrawal,4296.05,62382.44,7292
1503,5/4/2016 14:08,withdrawal,3752.72,29517.4,4725
1504,5/4/2016 14:24,payment,1266.97,62105.56,9642
1505,5/4/2016 14:54,transfer,4638.36,27921.17,5026
1506,5/4/2016 15:41,payment,2003.73,82411.99,4965
1507,5/4/2016 21:33,withdrawal,4334.84,3308.46,1525
1508,5/5/2016 4:14,deposit,4443.69,88449.78,7364
1509,5/5/2016 5:46,withdrawal,2964.06,18417.58,1260
1510,5/5/2016 8:43,payment,3613.97,50569.27,6911
1511,5/5/2016 9:32,payment,3288.41,43458.36,2604
1512,5/5/2016 10:20,transfer,3808.84,54225.1,9033
1513,5/5/2016 19:11,withdrawal,1194.52,99512.3,4396
1514,5/5/2016 20:59,transfer,1182,98583.55,4190
1515,5/6/2016 5:03,withdrawal,4261.39,23437.13,1301
1516,5/6/2016 5:20,payment,2360.04,54869.13,2742
1517,5/6/2016 6:40,withdrawal,2507.98,4079.95,7829
1518,5/6/2016 12:18,transfer,2426.97,28959.02,5750
1519,5/6/2016 12:28,withdrawal,299.36,65379.14,3386
1520,5/6/2016 13:28,payment,4116.36,15994.16,5888
1521,5/6/2016 18:23,payment,2585.59,3264.18,2749
1522,5/7/2016 0:37,deposit,4918.41,20503.16,3102
1523,5/7/2016 2:23,withdrawal,3984.67,735.46,5175
1524,5/7/2016 3:13,payment,3193.98,73758.11,7092
1525,5/7/2016 4:21,payment,2794.45,75539.17,4129
1526,5/7/2016 4:34,withdrawal,2611.78,37923.66,8509
1527,5/7/2016 4:47,payment,1472.32,9595.96,4395
1528,5/7/2016 10:16,deposit,3016.2,42231.27,5660
1529,5/7/2016 10:41,withdrawal,2272.86,71523.89,4694
1530,5/7/2016 11:52,payment,775,95332.47,5306
1531,5/7/2016 14:09,payment,4210.75,139.28,1096
1532,5/7/2016 17:35,payment,1424.14,9596.91,4388
1533,5/7/2016 19:48,payment,4745.48,64935.36,5886
1534,5/8/2016 0:27,transfer,1556.92,64865.84,9322
1535,5/8/2016 2:23,deposit,935.35,43425.83,7114
1536,5/8/2016 4:47,transfer,2486.52,35270.75,3483
1537,5/8/2016 6:37,withdrawal,2177.75,79698.92,9087
1538,5/8/2016 6:38,withdrawal,2987.82,11027.06,1671
1539,5/8/2016 10:31,deposit,3899.43,76249.76,2846
1540,5/8/2016 16:56,transfer,251.27,8138.95,9353
1541,5/8/2016 17:20,payment,3081.84,77199.32,4578
1542,5/8/2016 17:29,transfer,1032.73,40269.01,6052
1543,5/8/2016 21:49,transfer,3429.39,2343.53,7784
1544,5/8/2016 21:54,payment,4235.76,34848.56,1513
1545,5/8/2016 22:51,transfer,4855.17,55903.2,2999
1546,5/9/2016 2:33,deposit,4761.81,39936.58,7848
1547,5/9/2016 2:56,deposit,2900.54,20468.12,3571
1548,5/9/2016 3:11,withdrawal,1867.02,82091.01,1196
1549,5/9/2016 5:02,deposit,4757.07,14737.82,8702
1550,5/9/2016 5:20,deposit,1169.17,84403.15,8712
1551,5/9/2016 7:08,withdrawal,780.66,19518.83,2053
1552,5/9/2016 10:55,payment,2932.18,86685.27,3963
1553,5/9/2016 10:55,payment,3414.04,86800.69,7527
1554,5/9/2016 11:37,transfer,3541.68,36867.41,4055
1555,5/9/2016 14:28,withdrawal,3771.66,76534.38,3069
1556,5/9/2016 17:30,deposit,2693.82,9755.96,8641
1557,5/9/2016 18:20,withdrawal,1662.95,46413.03,2391
1558,5/9/2016 20:52,payment,4223.48,96894.09,7518
1559,5/9/2016 23:38,deposit,2996.23,35618.56,5254
1560,5/10/2016 0:31,deposit,4782.55,21069.13,4110
1561,5/10/2016 1:02,payment,3720.54,73792.39,5963
1562,5/10/2016 2:49,payment,2293.16,48003.6,4070
1563,5/10/2016 8:59,payment,4759.47,52942.04,6837
1564,5/10/2016 9:40,withdrawal,1456.69,29306.23,5472
1565,5/10/2016 11:22,payment,2305.07,30347.37,7319
1566,5/10/2016 14:37,withdrawal,3491.38,50787.1,4592
1567,5/10/2016 14:53,deposit,4507.1,4717.38,3010
1568,5/10/2016 14:57,payment,711.59,63909.65,3938
1569,5/10/2016 18:37,deposit,3950.63,52561.85,8065
1570,5/10/2016 21:30,withdrawal,2707.61,28139.86,4637
1571,5/10/2016 22:47,deposit,2867.31,51846.04,7441
1572,5/10/2016 22:48,transfer,2163.37,5023.73,8399
1573,5/11/2016 8:29,transfer,66.45,33164.01,3589
1574,5/11/2016 8:29,deposit,4153.9,73861.86,1031
1575,5/11/2016 10:06,payment,95.03,28620.16,8483
1576,5/11/2016 10:46,transfer,4973.46,91282.16,3607
1577,5/11/2016 13:19,payment,4974.25,44602.86,3946
1578,5/11/2016 15:06,payment,3583.91,98322.73,9721
1579,5/11/2016 16:09,deposit,2713.11,51984.63,1679
1580,5/11/2016 18:42,payment,4764.07,5316.48,2168
1581,5/11/2016 21:06,payment,1358.31,30510.02,8581
1582,5/11/2016 21:46,deposit,1791.09,79010.42,8316
1583,5/11/2016 22:56,transfer,4198.19,42364.54,2295
1584,5/12/2016 2:08,withdrawal,3918.42,19770.5,1960
1585,5/12/2016 2:41,deposit,3918.33,27361.45,7114
1586,5/12/2016 4:23,transfer,4056.5,9446.78,9472
1587,5/12/2016 10:01,payment,4281.37,87231.28,9157
1588,5/12/2016 10:24,deposit,673.38,25108.53,8703
1589,5/12/2016 12:12,payment,112.08,11769,4714
1590,5/12/2016 16:22,payment,1096.7,11862.03,5556
1591,5/12/2016 18:44,deposit,1452.76,84999.19,8364
1592,5/12/2016 19:16,deposit,545.96,92411.45,2577
1593,5/12/2016 23:52,transfer,3141.77,69231.42,8073
1594,5/13/2016 1:13,payment,1164.42,55316.71,2558
1595,5/13/2016 2:33,deposit,3914.83,40493.51,4677
1596,5/13/2016 5:17,withdrawal,3490.43,54945.21,3168
1597,5/13/2016 6:08,deposit,88997.29152,63629.78,8454
1598,5/13/2016 6:19,deposit,428.46,42373.42,3492
1599,5/13/2016 7:05,deposit,828.62,53211.82,4893
1600,5/13/2016 8:50,deposit,4265.35,58206.73,2740
1601,5/13/2016 13:04,deposit,1457.72,12873.11,4425
1602,5/13/2016 14:20,deposit,1106.4,73862.35,6544
1603,5/13/2016 15:06,withdrawal,4609.07,83403.81,1501
1604,5/13/2016 18:07,payment,467.41,98261.92,3090
1605,5/13/2016 20:56,transfer,808.73,65525.67,1388
1606,5/13/2016 22:40,payment,675.76,82976.96,3963
1607,5/14/2016 0:20,payment,2898.04,72305.56,6645
1608,5/14/2016 0:26,payment,2778.43,95175.64,2216
1609,5/14/2016 1:24,transfer,2477.96,6280,1359
1610,5/14/2016 2:22,withdrawal,4788.36,84245.06,1705
1611,5/14/2016 5:13,deposit,3860.29,61335.08,3089
1612,5/14/2016 5:32,withdrawal,2034.43,34904.97,3218
1613,5/14/2016 6:06,payment,3613.98,67185.3,5846
1614,5/14/2016 7:51,transfer,2514.1,84048.36,9387
1615,5/14/2016 11:35,transfer,4620.53,19540.45,7628
1616,5/14/2016 15:24,withdrawal,3049.73,6500.23,8925
1617,5/14/2016 17:42,deposit,1170.01,33736.11,6409
1618,5/15/2016 0:35,deposit,453.7,26461.44,3189
1619,5/15/2016 2:41,deposit,2824.64,33728.62,5479
1620,5/15/2016 6:39,payment,2152.53,70263.77,1258
1621,5/15/2016 7:14,withdrawal,3538.56,53137.83,2496
1622,5/15/2016 7:49,deposit,741.95,45753.79,5696
1623,5/15/2016 7:50,deposit,3895.7,21721.27,1620
1624,5/15/2016 8:05,payment,2378.51,40383.11,8445
1625,5/15/2016 8:35,transfer,629.08,2002.23,4198
1626,5/15/2016 13:04,transfer,535.49,52998.05,5018
1627,5/15/2016 16:22,deposit,56.76,864.14,8888
1628,5/15/2016 19:25,transfer,2849.17,52354.43,5807
1629,5/15/2016 22:05,withdrawal,2629.94,33067.45,3168
1630,5/15/2016 22:56,withdrawal,1473.8,54637.83,2735
1631,5/16/2016 0:43,transfer,3247.18,19991.26,2363
1632,5/16/2016 1:37,deposit,1512.69,56447.73,4095
1633,5/16/2016 1:55,deposit,3475.14,95805.58,5513
1634,5/16/2016 3:59,payment,3734.39,85420.19,7185
1635,5/16/2016 5:18,deposit,92.77,90509.44,1231
1636,5/16/2016 9:12,deposit,818.44,71940.03,8785
1637,5/16/2016 10:38,transfer,4421.16,74208.37,3687
1638,5/16/2016 13:19,payment,614.57,69772.31,2207
1639,5/16/2016 15:25,transfer,1148.16,42725.82,6549
1640,5/16/2016 16:18,deposit,4882.83,87552.35,6981
1641,5/16/2016 20:08,transfer,1249,92272.3,3662
1642,5/16/2016 20:15,withdrawal,2943.77,6418.53,9621
1643,5/16/2016 23:41,deposit,3869.91,5458.58,1019
1644,5/17/2016 0:19,deposit,4077.49,82845.85,1916
1645,5/17/2016 1:11,withdrawal,3106.89,81792.41,7049
1646,5/17/2016 4:16,deposit,605.9,33507,9264
1647,5/17/2016 4:56,deposit,1194.33,12486,6873
1648,5/17/2016 9:25,withdrawal,908.02,77299.37,4224
1649,5/17/2016 9:37,deposit,4197.18,38576.87,2738
1650,5/17/2016 10:28,payment,3842.64,56184.36,5938
1651,5/17/2016 14:17,deposit,3360.45,79896.73,7372
1652,5/17/2016 14:25,payment,1749.96,97073.29,3153
1653,5/17/2016 15:10,payment,1565.42,74029.6,7833
1654,5/17/2016 19:04,transfer,3597.58,60419.09,4829
1655,5/17/2016 20:04,withdrawal,3477.68,62772.75,6003
1656,5/17/2016 22:05,deposit,1199.97,68260.08,6553
1657,5/17/2016 22:57,deposit,2429.51,46784.94,1624
1658,5/18/2016 3:15,deposit,2044.26,4997.17,9318
1659,5/18/2016 3:42,withdrawal,533.86,21378.28,2734
1660,5/18/2016 4:03,deposit,2109.87,41154.36,4268
1661,5/18/2016 5:52,deposit,4306.41,88598.95,5114
1662,5/18/2016 6:04,deposit,737.92,53376.49,4335
1663,5/18/2016 6:53,transfer,1072.02,43408.44,3749
1664,5/18/2016 8:06,withdrawal,176.29,69726.85,9112
1665,5/18/2016 8:53,withdrawal,2747.51,95194.45,9433
1666,5/18/2016 14:25,transfer,4638.83,41909.94,3072
1667,5/18/2016 22:52,transfer,2620.03,92726.36,9062
1668,5/19/2016 1:43,deposit,1213.16,99613.12,5863
1669,5/19/2016 1:54,withdrawal,22.86,80285.12,7073
1670,5/19/2016 4:46,deposit,1512.8,29611.56,6622
1671,5/19/2016 7:51,deposit,3916.27,43289,9495
1672,5/19/2016 10:01,payment,3355.39,44047.91,7505
1673,5/19/2016 14:52,payment,165.85,11721.16,1216
1674,5/19/2016 16:37,transfer,3081.28,15172.96,5967
1675,5/19/2016 22:20,deposit,799.17,84097.73,9857
1676,5/19/2016 23:18,payment,336.32,91355.87,4681
1677,5/20/2016 0:48,transfer,642.26,65313.98,1551
1678,5/20/2016 1:33,deposit,1688.49,33191.75,2384
1679,5/20/2016 1:41,withdrawal,3655.78,68896.62,5029
1680,5/20/2016 1:49,withdrawal,3158.26,53205.29,8500
1681,5/20/2016 5:33,transfer,371.45,24483.23,4112
1682,5/20/2016 9:28,deposit,2749.65,91151.82,2407
1683,5/20/2016 14:06,deposit,4236.48,9101.7,8330
1684,5/20/2016 14:45,transfer,3392.45,16574.14,7738
1685,5/20/2016 16:48,transfer,3354.07,42172.68,1853
1686,5/20/2016 21:20,transfer,2561.01,72951.51,6023
1687,5/20/2016 22:47,withdrawal,2137.78,93992.19,4445
1688,5/20/2016 23:19,transfer,258.99,12825.05,2745
1689,5/21/2016 1:03,transfer,3338.95,87974.25,8659
1690,5/21/2016 1:47,payment,3412.06,6502.7,6414
1691,5/21/2016 3:46,payment,528.7,80742.52,7156
1692,5/21/2016 4:23,transfer,2686.84,91840.87,7301
1693,5/21/2016 4:41,payment,1224.78,78842.62,8628
1694,5/21/2016 5:37,payment,2506.33,82252.72,2097
1695,5/21/2016 7:14,payment,3239.21,56825.04,7776
1696,5/21/2016 7:45,withdrawal,4235.46,89314.84,5543
1697,5/21/2016 9:41,withdrawal,1548.85,69167.93,8688
1698,5/21/2016 12:27,transfer,3310.78,68241.78,4872
1699,5/21/2016 13:12,deposit,3368.64,27042.37,5994
1700,5/21/2016 18:16,deposit,1586.06,62859.87,8978
1701,5/21/2016 19:18,payment,3096.6,49865.4,3839
1702,5/21/2016 19:35,payment,1744.98,50576.66,3224
1703,5/21/2016 23:46,transfer,332.35,41605.08,3331
1704,5/22/2016 0:21,transfer,4907.16,68183.69,1300
1705,5/22/2016 2:40,deposit,1565.81,26123.08,4770
1706,5/22/2016 8:51,withdrawal,1597.18,48819.2,8131
1707,5/22/2016 9:08,deposit,735.67,84256.56,7516
1708,5/22/2016 10:44,payment,384.56,2563.09,1369
1709,5/22/2016 15:35,payment,308.14,59771.11,6605
1710,5/22/2016 16:37,transfer,870.64,76594.16,5209
1711,5/22/2016 17:06,deposit,2893.82,20246.46,5721
1712,5/22/2016 19:59,deposit,4452.97,91257.74,5983
1713,5/22/2016 22:03,transfer,4554.08,47042.16,6139
1714,5/23/2016 4:03,withdrawal,618.19,69047.93,3608
1715,5/23/2016 11:40,payment,3110.53,79233.47,6452
1716,5/23/2016 13:00,withdrawal,1728.76,10474.57,6067
1717,5/23/2016 15:58,deposit,52.8,17027.3,8624
1718,5/23/2016 21:58,deposit,224.71,73953.54,8985
1719,5/23/2016 23:46,deposit,395.32,59665.4,1636
1720,5/24/2016 1:28,deposit,1921.59,41251.1,7089
1721,5/24/2016 1:32,withdrawal,2245.74,19017.42,6119
1722,5/24/2016 2:48,withdrawal,1748.07,59823.94,9295
1723,5/24/2016 2:53,deposit,1685.06,8964.83,1021
1724,5/24/2016 4:26,withdrawal,47.2,93582.65,8827
1725,5/24/2016 5:39,deposit,15.67,45570.45,2865
1726,5/24/2016 7:02,deposit,2465.43,94952.84,4608
1727,5/24/2016 8:30,transfer,3350.08,988.15,6412
1728,5/24/2016 8:34,withdrawal,1573.42,78205.1,7572
1729,5/24/2016 8:41,deposit,4761.37,82916.49,1195
1730,5/24/2016 10:20,withdrawal,3214.07,57347.17,2619
1731,5/24/2016 17:28,transfer,1445.4,11682.85,7097
1732,5/24/2016 21:36,withdrawal,2303.96,68748.41,6312
1733,5/24/2016 23:00,deposit,892.2,64807.88,3429
1734,5/25/2016 0:27,withdrawal,1200.13,35724.2,2976
1735,5/25/2016 1:03,transfer,1769.21,30365.7,1615
1736,5/25/2016 5:17,withdrawal,4645.77,74778.37,4079
1737,5/25/2016 5:59,deposit,3411.46,65767.33,7467
1738,5/25/2016 6:48,payment,2719.41,47310.75,3129
1739,5/25/2016 9:30,payment,3909.38,44582.93,8307
1740,5/25/2016 10:14,transfer,2825.86,8284.29,7270
1741,5/25/2016 11:02,transfer,4707.26,98964.13,4366
1742,5/25/2016 15:23,withdrawal,1933.77,97062.26,5913
1743,5/25/2016 16:53,deposit,4160.5,15109.55,2859
1744,5/25/2016 20:49,withdrawal,2504.17,75693.07,2805
1745,5/25/2016 21:20,payment,2533.95,66748.83,2107
1746,5/26/2016 0:15,deposit,1097.86,72894.37,5031
1747,5/26/2016 1:42,payment,3547.43,86581.94,2083
1748,5/26/2016 5:38,transfer,437.92,93091.09,1363
1749,5/26/2016 6:46,payment,3235.62,37092.06,5191
1750,5/26/2016 6:55,payment,4284.8,78741.08,2851
1751,5/26/2016 7:58,payment,4150.54,74115.29,8595
1752,5/26/2016 8:45,transfer,2268.75,25150.28,7885
1753,5/26/2016 10:58,withdrawal,903.03,60356.48,1468
1754,5/26/2016 11:25,withdrawal,2581.32,71440.52,3110
1755,5/26/2016 11:44,transfer,1195.58,37210.32,2016
1756,5/26/2016 13:17,transfer,3364.34,24558.74,4932
1757,5/26/2016 14:54,transfer,558.73,43460.5,1708
1758,5/26/2016 17:13,transfer,1585.65,19075.26,9818
1759,5/26/2016 18:26,deposit,1486.29,65103.2,1589
1760,5/26/2016 19:26,transfer,3124.05,32201.68,3549
1761,5/26/2016 20:21,withdrawal,2074.26,68451.28,4075
1762,5/26/2016 20:55,deposit,2648.77,40876.63,3588
1763,5/26/2016 22:45,deposit,4598.9,66772.41,9748
1764,5/26/2016 23:31,payment,1480.17,55298.67,8921
1765,5/26/2016 23:38,withdrawal,3223.98,83367.27,6570
1766,5/27/2016 1:32,payment,994.56,36352.16,4496
1767,5/27/2016 4:16,payment,792.05,23565.52,3475
1768,5/27/2016 6:33,transfer,3483.75,18093.27,5695
1769,5/27/2016 8:12,deposit,982.45,33170.45,3146
1770,5/27/2016 9:06,transfer,2128.04,25733,5500
1771,5/27/2016 9:20,payment,1238.48,80831.72,9414
1772,5/27/2016 9:49,payment,4753.62,51127.42,1409
1773,5/27/2016 10:43,transfer,2437.28,36086.73,4365
1774,5/27/2016 11:24,payment,1304.65,92485.16,5725
1775,5/27/2016 18:13,payment,4817.53,11231.07,2923
1776,5/27/2016 19:40,transfer,1553.37,68477.37,4006
1777,5/28/2016 1:07,transfer,376.91,38279.27,5734
1778,5/28/2016 1:33,payment,798.05,40160.17,7250
1779,5/28/2016 6:31,withdrawal,4232.75,61268.34,9798
1780,5/28/2016 7:13,withdrawal,197.37,87517.38,1305
1781,5/28/2016 7:34,deposit,860.68,71285.68,9639
1782,5/28/2016 8:35,payment,3712.33,70194.27,6744
1783,5/28/2016 9:37,payment,3219.7,98857.47,1060
1784,5/28/2016 14:33,transfer,4308.42,62547.08,3299
1785,5/28/2016 15:18,deposit,1591.8,2067.33,9849
1786,5/28/2016 19:47,transfer,2559.03,9627.05,3535
1787,5/28/2016 23:45,deposit,2080.19,71116.15,3158
1788,5/28/2016 23:51,payment,4441.78,33565.28,4588
1789,5/29/2016 1:21,deposit,2504.03,4642.51,6061
1790,5/29/2016 6:54,transfer,190.32,71672.8,4440
1791,5/29/2016 8:35,withdrawal,2848.28,13968.69,1768
1792,5/29/2016 9:42,payment,4603.54,47563.08,7753
1793,5/29/2016 10:26,deposit,61.41,67604.12,3380
1794,5/29/2016 14:36,transfer,1266.26,41179.84,1934
1795,5/29/2016 14:49,transfer,3034.43,37770.44,1739
1796,5/29/2016 14:59,withdrawal,2185.95,18347.6,4852
1797,5/29/2016 15:58,deposit,3900.52,28090.36,4674
1798,5/29/2016 16:53,withdrawal,1274.26,72633.51,5246
1799,5/29/2016 19:53,deposit,4733.83,14625.06,2890
1800,5/29/2016 21:20,payment,1698.92,51403.79,7773
1801,5/29/2016 23:14,payment,4248.39,4619.89,1475
1802,5/29/2016 23:58,transfer,4633.01,75910.87,3496
1803,5/30/2016 2:44,withdrawal,2231.19,88406.88,1555
1804,5/30/2016 8:43,transfer,2498.85,33164.6,3554
1805,5/30/2016 11:43,transfer,2491.26,22965.3,4407
1806,5/30/2016 16:39,withdrawal,110.91,38100.61,4438
1807,5/30/2016 18:42,transfer,2727.61,3694.47,3509
1808,5/30/2016 21:18,transfer,18.52,83658.41,7308
1809,5/31/2016 4:55,deposit,294.08,83493.41,7905
1810,5/31/2016 6:37,withdrawal,2133.94,73034.16,2928
1811,5/31/2016 7:17,withdrawal,1886.13,17480.56,6972
1812,5/31/2016 7:36,deposit,341.79,78593.65,4878
1813,5/31/2016 11:52,transfer,3490.65,55771.68,7914
1814,5/31/2016 13:24,withdrawal,2784.53,93463.72,3257
1815,5/31/2016 15:32,withdrawal,4575.82,23751.69,7584
1816,5/31/2016 19:29,transfer,986.12,90022.37,7639
1817,6/1/2016 2:28,payment,3214.09,57981.37,2065
1818,6/1/2016 7:28,withdrawal,1979.33,62345.71,2709
1819,6/1/2016 8:20,payment,1794.66,18014.61,5506
1820,6/1/2016 10:31,deposit,2463.15,72318.77,9245
1821,6/1/2016 11:49,transfer,4560.43,56692.95,4333
1822,6/1/2016 12:45,transfer,2009.52,46380.75,3612
1823,6/1/2016 13:16,withdrawal,4168.42,44172.59,7237
1824,6/1/2016 14:28,payment,2692.28,66448.05,5995
1825,6/1/2016 18:02,withdrawal,4152.25,11287.63,2923
1826,6/1/2016 18:02,withdrawal,2467.29,68235.91,5958
1827,6/1/2016 19:16,transfer,2287.82,6901.9,1977
1828,6/1/2016 22:20,withdrawal,575.88,99194.54,8222
1829,6/1/2016 23:22,payment,783.38,7126.2,4920
1830,6/2/2016 0:13,transfer,260.8,63052.4,2443
1831,6/2/2016 0:56,payment,225.46,44636.39,6086
1832,6/2/2016 1:33,payment,666.77,76743.74,5527
1833,6/2/2016 2:36,transfer,4083.46,85542.71,1651
1834,6/2/2016 3:50,payment,2419.03,48101.45,5723
1835,6/2/2016 3:54,transfer,4572.35,42147.17,2342
1836,6/2/2016 5:17,payment,3395.83,55193.6,9464
1837,6/2/2016 5:49,payment,4153.5,1537.05,4799
1838,6/2/2016 8:07,withdrawal,3870.13,31014.85,3988
1839,6/2/2016 10:11,transfer,735.85,16600.6,1173
1840,6/2/2016 12:02,payment,4987.27,65223.52,6323
1841,6/2/2016 12:25,withdrawal,4080.81,42627.77,6262
1842,6/2/2016 16:07,withdrawal,1874.29,66558.42,1176
1843,6/3/2016 3:28,withdrawal,940.02,12023.42,9708
1844,6/3/2016 3:45,withdrawal,38997.9319,35207.01,2953
1845,6/3/2016 3:58,transfer,886.43,93167.11,6509
1846,6/3/2016 4:22,transfer,1611.02,18429.04,8542
1847,6/3/2016 4:28,deposit,2539.98,23957.82,1129
1848,6/3/2016 5:25,deposit,1126.41,47654.21,6979
1849,6/3/2016 8:48,deposit,3628.12,51942.11,5137
1850,6/3/2016 9:48,payment,4786.63,20917.05,1266
1851,6/3/2016 12:25,transfer,4620.82,84339.57,9248
1852,6/3/2016 12:55,withdrawal,4270.22,69147.4,6972
1853,6/3/2016 21:05,deposit,889,26022.7,2930
1854,6/3/2016 22:42,payment,1381.86,19960.33,5657
1855,6/3/2016 23:53,withdrawal,2896.52,69650.46,8807
1856,6/4/2016 3:17,payment,4639.12,53232.86,1597
1857,6/4/2016 3:35,withdrawal,2701.85,67099.46,1642
1858,6/4/2016 6:48,withdrawal,930.58,93221.37,7962
1859,6/4/2016 7:08,transfer,1093.53,52372.6,2546
1860,6/4/2016 7:40,payment,2172.8,82747.61,3898
1861,6/4/2016 14:06,transfer,4597.04,87204.32,4048
1862,6/4/2016 14:32,deposit,714.36,29558.89,6180
1863,6/4/2016 18:17,transfer,3258.28,95782.24,5470
1864,6/4/2016 19:40,withdrawal,75.54,32663.44,1385
1865,6/4/2016 21:37,withdrawal,2493.35,10962.24,9466
1866,6/4/2016 22:02,deposit,1010.31,8968.62,7089
1867,6/4/2016 22:34,withdrawal,2943.11,59752.97,9763
1868,6/4/2016 22:51,transfer,4049.13,69724.13,9437
1869,6/5/2016 5:03,deposit,197.77,36094.4,8485
1870,6/5/2016 7:35,deposit,309.34,49504.37,1996
1871,6/5/2016 11:00,withdrawal,43504.51133,35760.6,4429
1872,6/5/2016 12:17,withdrawal,892.81,79489,6231
1873,6/5/2016 13:35,payment,4845.73,24077.99,4552
1874,6/5/2016 14:11,transfer,1597.26,22535.56,9678
1875,6/5/2016 14:53,deposit,4677.89,12108.48,2544
1876,6/5/2016 15:09,deposit,4927.64,48095.38,8259
